Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000087510,TFAP2C,Gene Expression,0.00139400855499899,0.7887837807905203,0.9805011062819186,57,0.019353250390741372,52
ENSG00000154832,CXXC1,Gene Expression,0.001393803149849035,0.7911881159692753,0.9805011062819186,1105,0.5159978804998527,825
ENSG00000125744,RTN2,Gene Expression,0.0013896691480759283,0.7912237777388944,0.9805011062819186,176,0.061337467387388676,163
ENSG00000196792,STRN3,Gene Expression,0.0013844782350764802,0.7921360170370195,0.9805011062819186,741,0.29544822663696746,626
ENSG00000096093,EFHC1,Gene Expression,0.0013777750725851813,0.7924180348668799,0.9805011062819186,269,0.11213722568870715,246
ENSG00000104976,SNAPC2,Gene Expression,0.0013765613276930297,0.7929929741045749,0.9805011062819186,343,0.12527984929667885,303
ENSG00000111962,UST,Gene Expression,0.0013755436508812993,0.7930551106888901,0.9805011062819186,382,0.15131712728586108,347
ENSG00000175471,MCTP1,Gene Expression,0.0013738922741684415,0.7934931127413469,0.9805011062819186,656,0.2762448198334947,544
ENSG00000140265,ZSCAN29,Gene Expression,0.0013723107837152796,0.7935224884833083,0.9805011062819186,428,0.17144941261120483,385
ENSG00000111863,ADTRP,Gene Expression,0.0013712246528231756,0.7919214530960681,0.9805011062819186,72,0.025480240189305316,70
ENSG00000204475,NCR3,Gene Expression,0.0013682369868898414,0.7906740929791858,0.9805011062819186,71,0.025672996974436854,68
ENSG00000179454,KLHL28,Gene Expression,0.0013677725651446801,0.7917171577272875,0.9805011062819186,289,0.13959527933098295,268
ENSG00000179178,TMEM125,Gene Expression,0.0013624978321988505,0.7864604107385462,0.9805011062819186,20,0.006335456972643716,20
ENSG00000079482,OPHN1,Gene Expression,0.0013607260803397373,0.7820891453523848,0.9805011062819186,91,0.05620044652377401,90
ENSG00000163138,PACRGL,Gene Expression,0.0013597891963506826,0.7949649760282291,0.9805011062819186,303,0.11572615982399413,284
ENSG00000117472,TSPAN1,Gene Expression,0.001356418441017993,0.7906633867625743,0.9805011062819186,34,0.011749120922338475,34
ENSG00000186767,SPIN4,Gene Expression,0.001354011793871072,0.7947489516665214,0.9805011062819186,258,0.11658091284471588,249
ENSG00000132155,RAF1,Gene Expression,0.001349536695143276,0.7963663402868433,0.9805011062819186,859,0.3301228697427808,689
ENSG00000137185,ZSCAN9,Gene Expression,0.0013470301925218395,0.7963846825723948,0.9805011062819186,281,0.1035868753184522,260
ENSG00000131080,EDA2R,Gene Expression,0.0013380889407834727,0.7961379750572732,0.9805011062819186,101,0.036854399113385075,95
ENSG00000164663,USP49,Gene Expression,0.0013338702940364048,0.7970563707714919,0.9805011062819186,119,0.04240772148705726,114
ENSG00000186314,PRELID2,Gene Expression,0.0013308004308650835,0.7920006852038275,0.9805011062819186,24,0.008046436276684162,23
ENSG00000188897,AC099489.1,Gene Expression,0.0013305977812542702,0.774233123426679,0.9805011062819186,48,0.0444838701164512,48
ENSG00000125898,FAM110A,Gene Expression,0.001329253416066367,0.7982265039937979,0.9805011062819186,346,0.1339002670880675,318
ENSG00000212747,RTL8B,Gene Expression,0.0013253680795122724,0.7982021835528812,0.9805011062819186,143,0.05118493604534211,139
ENSG00000091831,ESR1,Gene Expression,0.001322994866657803,0.7988894500687242,0.9805011062819186,196,0.06955804788134436,176
ENSG00000100628,ASB2,Gene Expression,0.00131968773673553,0.7974924145038544,0.9805011062819186,57,0.02194810122923535,55
ENSG00000120686,UFM1,Gene Expression,0.0013181099261995108,0.7996373713270868,0.9805011062819186,686,0.30308103780827494,575
ENSG00000011295,TTC19,Gene Expression,0.001318027665214824,0.7996126740780514,0.9805011062819186,381,0.14972470120245468,345
ENSG00000010379,SLC6A13,Gene Expression,0.0013171484106714747,0.7832268803301798,0.9805011062819186,10,0.002420820270087644,10
ENSG00000141570,CBX8,Gene Expression,0.0013156190354929327,0.7991670357167573,0.9805011062819186,155,0.05932727395777191,148
ENSG00000115289,PCGF1,Gene Expression,0.0013155706997229275,0.7991805764295525,0.9805011062819186,407,0.18659250272706537,361
ENSG00000186017,ZNF566,Gene Expression,0.001314695490391204,0.7992068578041915,0.9805011062819186,193,0.07810981551767669,183
ENSG00000165392,WRN,Gene Expression,0.001309892614112627,0.800521530848687,0.9805011062819186,334,0.13886204239674868,314
ENSG00000169957,ZNF768,Gene Expression,0.0013074043099505135,0.8008427608148452,0.9805011062819186,397,0.15750070039550296,354
ENSG00000179909,ZNF154,Gene Expression,0.001306883864515875,0.800765267817704,0.9805011062819186,349,0.14743032641720039,317
ENSG00000112685,EXOC2,Gene Expression,0.001304860743486119,0.8008188083028296,0.9805011062819186,583,0.2749304162433453,506
ENSG00000213760,ATP6V1G2,Gene Expression,0.0013002458379897156,0.7993529807694082,0.9805011062819186,51,0.01697703267962969,51
ENSG00000211661,IGLV3-22,Gene Expression,0.0012976701381364134,0.7807333446382301,0.9805011062819186,8,0.003074576495189665,8
ENSG00000188959,C9orf152,Gene Expression,0.0012860700242453644,0.7708060859230195,0.9805011062819186,7,0.0030385680824728755,7
ENSG00000163508,EOMES,Gene Expression,0.0012859218267748495,0.8023807551913709,0.9805011062819186,272,0.11452864385992617,252
ENSG00000221988,PPT2,Gene Expression,0.0012825344966693169,0.8023028069371771,0.9805011062819186,231,0.09973977420312875,209
ENSG00000171953,ATPAF2,Gene Expression,0.0012813322995994625,0.8026450729370584,0.9805011062819186,497,0.29493805158657654,427
ENSG00000162194,LBHD1,Gene Expression,0.0012788766379920634,0.8029517300496143,0.9805011062819186,325,0.15029897042045484,299
ENSG00000115263,GCG,Gene Expression,0.0012744381836418898,0.7764132914853297,0.9805011062819186,7,0.0027946440206111076,7
ENSG00000130962,PRRG1,Gene Expression,0.0012740852085042277,0.8045120606110883,0.9805011062819186,219,0.07902772157589733,200
ENSG00000159212,CLIC6,Gene Expression,0.0012733924809379803,0.8035642646419667,0.9805011062819186,162,0.061069179368333774,155
ENSG00000166523,CLEC4E,Gene Expression,0.0012714473400523825,0.8024260524228024,0.9805011062819186,65,0.02006916020946229,60
ENSG00000184995,IFNE,Gene Expression,0.0012705622451749537,0.7952786361267739,0.9805011062819186,13,0.0036773910191401013,13
ENSG00000086200,IPO11,Gene Expression,0.001267914528513384,0.8048061124113179,0.9805011062819186,266,0.10487806885989977,237
ENSG00000182325,FBXL6,Gene Expression,0.0012667358846058891,0.8021737076029267,0.9805011062819186,92,0.031998816629653495,90
ENSG00000180626,ZNF594,Gene Expression,0.001266658871202916,0.8044484929493307,0.9805011062819186,212,0.09177313990266249,197
ENSG00000178307,TMEM11,Gene Expression,0.0012656655684018987,0.8053137535598622,0.9805011062819186,651,0.3006433146473644,544
ENSG00000123485,HJURP,Gene Expression,0.0012640276895753667,0.8016324285489769,0.9805011062819186,25,0.0068123674171349765,25
ENSG00000159761,C16orf86,Gene Expression,0.0012608056695728861,0.8057674574128999,0.9805011062819186,210,0.08390716724066022,200
ENSG00000122678,POLM,Gene Expression,0.0012598414683549252,0.80646154729588,0.9805011062819186,853,0.3559560457266572,684
ENSG00000153234,NR4A2,Gene Expression,0.0012576102946363214,0.7914432553738187,0.9805011062819186,81,0.08237628267795544,77
ENSG00000160199,PKNOX1,Gene Expression,0.0012556872639624672,0.806999644684641,0.9805011062819186,402,0.1435150533591221,362
ENSG00000141040,ZNF287,Gene Expression,0.001253190770042451,0.8064181046252252,0.9805011062819186,140,0.04765054684980613,138
ENSG00000250067,YJEFN3,Gene Expression,0.0012512251781058774,0.8071703638499996,0.9805011062819186,274,0.11362792211490158,256
ENSG00000183837,PNMA3,Gene Expression,0.0012510035328151476,0.8053264779687845,0.9805011062819186,69,0.02391371694579018,67
ENSG00000170961,HAS2,Gene Expression,0.0012485858455442995,0.8070820307717121,0.9805011062819186,192,0.07468348616512865,178
ENSG00000185272,RBM11,Gene Expression,0.001242433561320353,0.7970854179817581,0.9805011062819186,26,0.012687373836316325,26
ENSG00000156603,MED19,Gene Expression,0.0012423548777489558,0.8082241346657013,0.9805011062819186,281,0.10128442316024854,262
ENSG00000166359,WDR88,Gene Expression,0.0012421859337932238,0.780330183555398,0.9805011062819186,5,0.002782123971221165,5
ENSG00000175536,LIPT2,Gene Expression,0.0012398026766886915,0.8061434982694615,0.9805011062819186,47,0.016176389794398914,46
ENSG00000140470,ADAMTS17,Gene Expression,0.0012364394185554219,0.8064874354437632,0.9805011062819186,81,0.03208723356804698,77
ENSG00000176018,LYSMD3,Gene Expression,0.0012285725342273891,0.8095294400774236,0.9805011062819186,340,0.13411723214734436,307
ENSG00000120093,HOXB3,Gene Expression,0.0012248741168415882,0.808567936531233,0.9805011062819186,217,0.1106346271758305,206
ENSG00000164331,ANKRA2,Gene Expression,0.0012240998631393226,0.8103248394709972,0.9805011062819186,656,0.2867997297226304,568
ENSG00000205923,CEMP1,Gene Expression,0.0012230099173969635,0.8006209838722786,0.9805011062819186,16,0.005963276207195315,16
ENSG00000178860,MSC,Gene Expression,0.0012226177112795121,0.810294183044155,0.9805011062819186,381,0.15435672535260528,333
ENSG00000145949,MYLK4,Gene Expression,0.0012192017536697883,0.7675674516996562,0.9805011062819186,19,0.030439351338947915,19
ENSG00000173085,COQ2,Gene Expression,0.0012187813703183295,0.8103117984697941,0.9805011062819186,367,0.16187409986366352,340
ENSG00000165782,PIP4P1,Gene Expression,0.0012185594704679395,0.8104742396697202,0.9805011062819186,263,0.11168973743973061,248
ENSG00000105497,ZNF175,Gene Expression,0.0012181474019701659,0.8104981435729215,0.9805011062819186,258,0.09802241008168074,235
ENSG00000107954,NEURL1,Gene Expression,0.001215050232653104,0.7919701902221037,0.9805011062819186,6,0.0016592182397551602,6
ENSG00000070950,RAD18,Gene Expression,0.0012135803017989941,0.8112156029956101,0.9805011062819186,177,0.06418707790989117,169
ENSG00000183723,CMTM4,Gene Expression,0.001209400139113726,0.8069765696624716,0.9805011062819186,127,0.06516372164472711,123
ENSG00000125122,LRRC29,Gene Expression,0.0012092900623966564,0.8114480039334535,0.9805011062819186,133,0.0454150464606748,128
ENSG00000166582,CENPV,Gene Expression,0.0012085147770608362,0.8058959833263191,0.9805011062819186,38,0.01620823923956819,38
ENSG00000172671,ZFAND4,Gene Expression,0.001205158430080588,0.8030972853691583,0.9805011062819186,94,0.05854814098618542,93
ENSG00000197121,PGAP1,Gene Expression,0.0012036681162068837,0.8114431118753409,0.9805011062819186,94,0.034369037199145754,92
ENSG00000185955,C7orf61,Gene Expression,0.00120317843299574,0.8082992738228856,0.9805011062819186,37,0.015323028286767864,37
ENSG00000183682,BMP8A,Gene Expression,0.0012028991347282866,0.8095725265229505,0.9805011062819186,33,0.010326229598651562,33
ENSG00000091536,MYO15A,Gene Expression,0.0012011965068372907,0.8071707886634831,0.9805011062819186,26,0.008348554260628466,26
ENSG00000138587,MNS1,Gene Expression,0.0012005712726755732,0.8060006435260405,0.9805011062819186,82,0.04023024083768273,77
ENSG00000185219,ZNF445,Gene Expression,0.0011997684349007052,0.8132604789543625,0.9805011062819186,527,0.20333655652782942,458
ENSG00000174744,BRMS1,Gene Expression,0.001199405475572194,0.8134514501145187,0.9805011062819186,812,0.3365362405099391,642
ENSG00000149557,FEZ1,Gene Expression,0.0011970656570992639,0.8125749638315534,0.9805011062819186,95,0.033228477372507566,92
ENSG00000152413,HOMER1,Gene Expression,0.001194802039424883,0.8019404015271534,0.9805011062819186,81,0.05040679642888024,81
ENSG00000161048,NAPEPLD,Gene Expression,0.0011937725859819824,0.8132367904899087,0.9805011062819186,378,0.17284066232357115,342
ENSG00000136574,GATA4,Gene Expression,0.0011935443377666358,0.7625122035574117,0.9805011062819186,4,0.0024720897209024816,4
ENSG00000101624,CEP76,Gene Expression,0.0011902453801122357,0.8135237205812591,0.9805011062819186,220,0.08694649388537005,207
ENSG00000010165,EEF1AKNMT,Gene Expression,0.0011886563755604093,0.8130237509244038,0.9805011062819186,408,0.2170922652676789,362
ENSG00000108510,MED13,Gene Expression,0.0011885240282755148,0.81471479137239,0.9805011062819186,1315,0.5853063451731362,938
ENSG00000184058,TBX1,Gene Expression,0.0011881051146888125,0.8126418623442326,0.9805011062819186,61,0.022713468580835793,61
ENSG00000162927,PUS10,Gene Expression,0.0011841961696658562,0.8131594806209732,0.9805011062819186,122,0.04633881416315916,119
ENSG00000116675,DNAJC6,Gene Expression,0.0011826884141399006,0.7879981867324697,0.9805011062819186,30,0.015158186209377027,29
ENSG00000018610,CXorf56,Gene Expression,0.0011811287633365756,0.8148870703349309,0.9805011062819186,343,0.1272569280973307,300
ENSG00000149582,TMEM25,Gene Expression,0.0011801696067187,0.8140792590383743,0.9805011062819186,106,0.038658500837115785,102
ENSG00000104808,DHDH,Gene Expression,0.0011796294829192976,0.8124385576126192,0.9805011062819186,33,0.013087118834342814,33
ENSG00000180044,C3orf80,Gene Expression,0.0011789975528802947,0.7995229116952185,0.9805011062819186,7,0.0021856109157503078,7
ENSG00000121957,GPSM2,Gene Expression,0.0011773545911593207,0.8140763443515626,0.9805011062819186,137,0.05575493973585014,126
ENSG00000115363,EVA1A,Gene Expression,0.0011765764892523586,0.8036531363326931,0.9805011062819186,12,0.0035718589538540307,12
ENSG00000096696,DSP,Gene Expression,0.0011711875308240032,0.8134964029029252,0.9805011062819186,41,0.017293941729074502,38
ENSG00000170370,EMX2,Gene Expression,0.0011676470113031329,0.8053899488240452,0.9805011062819186,9,0.003531925890824035,9
ENSG00000140525,FANCI,Gene Expression,0.0011656243802191453,0.8165728505595133,0.9805011062819186,217,0.07707821108072872,198
ENSG00000102981,PARD6A,Gene Expression,0.0011638130058962857,0.8152708218409874,0.9805011062819186,91,0.03369411874468908,88
ENSG00000107779,BMPR1A,Gene Expression,0.001161383106469571,0.8139819947611053,0.9805011062819186,183,0.09975271968471927,174
ENSG00000137338,PGBD1,Gene Expression,0.0011596576976136642,0.8170114328364673,0.9805011062819186,161,0.06441798346923872,153
ENSG00000118514,ALDH8A1,Gene Expression,0.001159168207125814,0.8156362944084417,0.9805011062819186,47,0.015349033232181243,45
ENSG00000174007,CEP19,Gene Expression,0.0011586275313036256,0.815629039251015,0.9805011062819186,124,0.05623043643298148,117
ENSG00000172765,TMCC1,Gene Expression,0.0011545783113333281,0.8172327797223429,0.9805011062819186,292,0.12094581544860818,267
ENSG00000214756,CSKMT,Gene Expression,0.0011526773172406476,0.8075692462595738,0.9805011062819186,93,0.07979547196932313,92
ENSG00000196182,STK40,Gene Expression,0.0011505794226486707,0.8189133569646756,0.9805011062819186,1344,0.6819205680783782,969
ENSG00000081181,ARG2,Gene Expression,0.0011494207168552986,0.8155161506713784,0.9805011062819186,34,0.009510702889940627,34
ENSG00000177082,WDR73,Gene Expression,0.0011493318112106637,0.8191006840142223,0.9805011062819186,575,0.2171693186466635,479
ENSG00000164403,SHROOM1,Gene Expression,0.001146093118396579,0.8187354205308217,0.9805011062819186,106,0.03729019088681685,103
ENSG00000188803,SHISA6,Gene Expression,0.0011451054410113583,0.8073295663575515,0.9805011062819186,9,0.0029443942903958505,9
ENSG00000106399,RPA3,Gene Expression,0.0011379706917062755,0.7345445642905979,0.9761976180647713,23,0.05665710169991753,23
ENSG00000139154,AEBP2,Gene Expression,0.0011332184435818983,0.8207655547952193,0.9805011062819186,659,0.3091402708275997,556
ENSG00000177047,IFNW1,Gene Expression,0.0011320275456077505,0.7983354485378622,0.9805011062819186,6,0.0029794089635258154,6
ENSG00000125648,SLC25A23,Gene Expression,0.0011241622377474287,0.8214951198087195,0.9805011062819186,230,0.08562255556416908,214
ENSG00000147166,ITGB1BP2,Gene Expression,0.0011230639540073244,0.8171513705159732,0.9805011062819186,63,0.027694484601300754,63
ENSG00000188878,FBF1,Gene Expression,0.0011222622633534378,0.8214417097145166,0.9805011062819186,387,0.18787926320689535,350
ENSG00000140474,ULK3,Gene Expression,0.0011203551187107335,0.822384013062798,0.9805011062819186,666,0.2634800585452178,559
ENSG00000164484,TMEM200A,Gene Expression,0.0011195649293761216,0.8214257528678699,0.9805011062819186,172,0.07268093435120367,164
ENSG00000172943,PHF8,Gene Expression,0.0011183776587273045,0.822340043975373,0.9805011062819186,273,0.10388590731771784,257
ENSG00000023330,ALAS1,Gene Expression,0.0011172864232851405,0.8221560217802801,0.9805011062819186,120,0.04402787470952753,118
ENSG00000272573,MUSTN1,Gene Expression,0.0011157659880621572,0.8217505409272368,0.9805011062819186,411,0.20238536751716144,357
ENSG00000103197,TSC2,Gene Expression,0.001115352664388548,0.822090137900763,0.9805011062819186,376,0.1710603962300224,343
ENSG00000167914,GSDMA,Gene Expression,0.0011107041938209898,0.8232224682478364,0.9805011062819186,213,0.07768859553745351,199
ENSG00000139263,LRIG3,Gene Expression,0.0011092735784867496,0.8155241036178766,0.9805011062819186,30,0.011951124275541963,29
ENSG00000087589,CASS4,Gene Expression,0.0011051594832400331,0.822982069840406,0.9805011062819186,223,0.09777946832134658,204
ENSG00000241127,YAE1,Gene Expression,0.0011009299755573036,0.8211272763512678,0.9805011062819186,185,0.09795822660029355,178
ENSG00000129480,DTD2,Gene Expression,0.0011002623921554182,0.8244348429330319,0.9805011062819186,484,0.22517391276810853,423
ENSG00000135912,TTLL4,Gene Expression,0.0010998673341375551,0.8245788094525675,0.9805011062819186,273,0.10771448014729504,257
ENSG00000010539,ZNF200,Gene Expression,0.0010998223526063019,0.824416557899962,0.9805011062819186,271,0.10745266117195904,249
ENSG00000239642,MEIKIN,Gene Expression,0.0010993216110200081,0.8225317439164943,0.9805011062819186,61,0.020355083055454214,59
ENSG00000254402,LRRC24,Gene Expression,0.001097611309230997,0.8239916964937692,0.9805011062819186,94,0.034470804936426694,91
ENSG00000117115,PADI2,Gene Expression,0.0010919127061086752,0.8226811610225888,0.9805011062819186,48,0.019368256225743476,47
ENSG00000139323,POC1B,Gene Expression,0.0010917172943899704,0.8251492878013671,0.9805011062819186,148,0.04711344814434317,141
ENSG00000111412,C12orf49,Gene Expression,0.001091466685337024,0.8259099678564932,0.9805011062819186,668,0.23560791854526766,564
ENSG00000182916,TCEAL7,Gene Expression,0.0010900108671775864,0.8200833770920297,0.9805011062819186,23,0.0075314653294581545,22
ENSG00000162688,AGL,Gene Expression,0.001089813874944265,0.8253782233037463,0.9805011062819186,186,0.07084434309376253,172
ENSG00000154914,USP43,Gene Expression,0.0010895356537524818,0.8075274591331485,0.9805011062819186,10,0.00439360198625085,10
ENSG00000179913,B3GNT3,Gene Expression,0.001089444777454435,0.8185140943387339,0.9805011062819186,17,0.006861578794481282,17
ENSG00000157800,SLC37A3,Gene Expression,0.0010849839457328654,0.825885341082484,0.9805011062819186,174,0.06773574867758562,170
ENSG00000152056,AP1S3,Gene Expression,0.0010843181316218223,0.8191983655539385,0.9805011062819186,129,0.0751582940953047,122
ENSG00000161249,DMKN,Gene Expression,0.0010837997376714494,0.815831697907111,0.9805011062819186,27,0.012015626821358299,27
ENSG00000119720,NRDE2,Gene Expression,0.0010828160191330277,0.8263092742903984,0.9805011062819186,262,0.09371692578798556,240
ENSG00000224051,CPTP,Gene Expression,0.0010739364061671886,0.8278607156351852,0.9805011062819186,447,0.15333285658073947,388
ENSG00000102057,KCND1,Gene Expression,0.0010737403758825357,0.8265330098267305,0.9805011062819186,93,0.031798706830046965,91
ENSG00000188227,ZNF793,Gene Expression,0.0010580703633315271,0.827700232370731,0.9805011062819186,120,0.05075490011009934,116
ENSG00000147799,ARHGAP39,Gene Expression,0.001056614450351727,0.8268425830141666,0.9805011062819186,84,0.03131859957567385,80
ENSG00000169635,HIC2,Gene Expression,0.0010548471647244262,0.8254239877059046,0.9805011062819186,181,0.10389460699039471,175
ENSG00000163069,SGCB,Gene Expression,0.0010519083121402993,0.830168254884706,0.9805011062819186,317,0.11561904482267486,283
ENSG00000108018,SORCS1,Gene Expression,0.0010511381499194292,0.8066923959373624,0.9805011062819186,15,0.012589878989821592,14
ENSG00000180008,SOCS4,Gene Expression,0.0010500107556457707,0.8302954585435174,0.9805011062819186,365,0.14682804900431398,334
ENSG00000134371,CDC73,Gene Expression,0.0010448390388488984,0.8311555921514016,0.9805011062819186,673,0.25978684082575043,553
ENSG00000171130,ATP6V0E2,Gene Expression,0.0010444223215872559,0.8179492388543259,0.9805011062819186,93,0.09185657087118287,88
ENSG00000142528,ZNF473,Gene Expression,0.0010408515976163674,0.8310606161317979,0.9805011062819186,171,0.06096492188893449,165
ENSG00000234284,ZNF879,Gene Expression,0.0010329041946043247,0.8282105313126147,0.9805011062819186,33,0.01130756867946064,31
ENSG00000197299,BLM,Gene Expression,0.0010316761346270663,0.8313627123922716,0.9805011062819186,113,0.043081525390669395,105
ENSG00000166897,ELFN2,Gene Expression,0.0010291336705751484,0.8177834057924143,0.9805011062819186,16,0.006151463463137786,14
ENSG00000267221,C17orf113,Gene Expression,0.001027227760494259,0.8108462289093803,0.9805011062819186,38,0.026565424404358166,38
ENSG00000094796,KRT31,Gene Expression,0.0010267281323282022,0.7980271170203999,0.9805011062819186,4,0.0016521534394617122,4
ENSG00000157470,FAM81A,Gene Expression,0.0010263466655423506,0.8162666330227171,0.9805011062819186,48,0.036221665941413565,45
ENSG00000088727,KIF9,Gene Expression,0.0010105801786247665,0.8263243700105427,0.9805011062819186,82,0.0733736644213628,81
ENSG00000089225,TBX5,Gene Expression,0.0010092226702096765,0.8314209998476463,0.9805011062819186,27,0.008716063059191013,27
ENSG00000178665,ZNF713,Gene Expression,0.0010036934454776413,0.8323132412504399,0.9805011062819186,29,0.011711130156873556,29
ENSG00000168802,CHTF8,Gene Expression,0.0010007629219063326,0.8363282362576525,0.9805011062819186,961,0.3723428400956088,747
ENSG00000198799,LRIG2,Gene Expression,0.000995502716338847,0.8350766209069025,0.9805011062819186,328,0.1773578179695811,308
ENSG00000117174,ZNHIT6,Gene Expression,0.0009943822582539929,0.8370986573074914,0.9805011062819186,647,0.2334362366282404,549
ENSG00000144395,CCDC150,Gene Expression,0.0009930175961417825,0.8329378714394762,0.9805011062819186,48,0.023587929408527088,47
ENSG00000181016,LSMEM1,Gene Expression,0.000987711028224274,0.7804318490966682,0.9805011062819186,13,0.032057464721587124,13
ENSG00000178773,CPNE7,Gene Expression,0.0009869210357696665,0.789312676075054,0.9805011062819186,13,0.00837714154343672,13
ENSG00000183346,CABCOCO1,Gene Expression,0.0009859455822390738,0.8304133477103468,0.9805011062819186,18,0.006642528557913972,18
ENSG00000066135,KDM4A,Gene Expression,0.0009849525898843175,0.8374082058390222,0.9805011062819186,132,0.048373719618368165,125
ENSG00000114200,BCHE,Gene Expression,0.0009824090498634316,0.7582590085987171,0.9805011062819186,3,0.0021315775868125052,3
ENSG00000135744,AGT,Gene Expression,0.0009731194742642955,0.8352909406364266,0.9805011062819186,27,0.010640039636325137,27
ENSG00000105619,TFPT,Gene Expression,0.0009701940975119203,0.8397290924859231,0.9805011062819186,499,0.19529121722802115,438
ENSG00000164241,C5orf63,Gene Expression,0.0009693267985243782,0.8102520452628115,0.9805011062819186,7,0.004818429830285925,7
ENSG00000214944,ARHGEF28,Gene Expression,0.0009673076866477786,0.8346047204827143,0.9805011062819186,46,0.02265422624629126,45
ENSG00000135040,NAA35,Gene Expression,0.0009652396886169029,0.8401754007379365,0.9805011062819186,487,0.18743740914128232,420
ENSG00000141448,GATA6,Gene Expression,0.0009651947499978544,0.8384409814108478,0.9805011062819186,47,0.016109198560236036,47
ENSG00000272031,ANKRD34A,Gene Expression,0.0009622301101279268,0.822661953704642,0.9805011062819186,42,0.025260025144659828,42
ENSG00000204923,FBXO48,Gene Expression,0.0009617002661924894,0.835384632938148,0.9805011062819186,87,0.05362023569102145,84
ENSG00000155011,DKK2,Gene Expression,0.0009599058896179013,0.8322222359931808,0.9805011062819186,11,0.003941584309958693,11
ENSG00000150510,FAM124A,Gene Expression,0.0009574873429389476,0.8376146000838651,0.9805011062819186,168,0.10051778817202711,159
ENSG00000173214,MFSD4B,Gene Expression,0.0009555059004344591,0.8411672060842454,0.9805011062819186,253,0.09025592335371757,239
ENSG00000196549,MME,Gene Expression,0.0009537888804427899,0.8408817392662014,0.9805011062819186,217,0.08174206262818301,194
ENSG00000161835,GRASP,Gene Expression,0.0009496753874105811,0.8421187391814735,0.9805011062819186,655,0.26040851955570526,519
ENSG00000136383,ALPK3,Gene Expression,0.0009492794365488674,0.8406368882305131,0.9805011062819186,73,0.026865712676882276,72
ENSG00000064787,BCAS1,Gene Expression,0.0009475558719214293,0.8200672366339894,0.9805011062819186,7,0.0026385131057877105,7
ENSG00000187210,GCNT1,Gene Expression,0.0009465190818380836,0.8383887839854753,0.9805011062819186,57,0.030746360124909583,56
ENSG00000156170,NDUFAF6,Gene Expression,0.000946420018112342,0.8417053901208733,0.9805011062819186,160,0.05928191265066107,150
ENSG00000136828,RALGPS1,Gene Expression,0.0009457176236910572,0.8422103802398577,0.9805011062819186,282,0.11338514391477057,269
ENSG00000131941,RHPN2,Gene Expression,0.000944611965621543,0.8348154200857238,0.9805011062819186,17,0.005531412237729868,17
ENSG00000196335,STK31,Gene Expression,0.0009420568524850987,0.8261574367104636,0.9805011062819186,17,0.010916334143155371,17
ENSG00000181284,TMEM102,Gene Expression,0.0009375679585374214,0.8415371331379475,0.9805011062819186,67,0.02393473926271405,64
ENSG00000120693,SMAD9,Gene Expression,0.0009360929774466541,0.8422402936211795,0.9805011062819186,124,0.048861104478809744,117
ENSG00000067704,IARS2,Gene Expression,0.0009356240722433033,0.8435428303921837,0.9805011062819186,405,0.1622053428720698,368
ENSG00000111713,GYS2,Gene Expression,0.0009326232828858467,0.8016507859129132,0.9805011062819186,3,0.0018992824343181764,3
ENSG00000146950,SHROOM2,Gene Expression,0.0009262286914701608,0.830096382062669,0.9805011062819186,56,0.039175375197048216,53
ENSG00000218336,TENM3,Gene Expression,0.000926205784238104,0.840110238651683,0.9805011062819186,24,0.007962235139400437,24
ENSG00000135631,RAB11FIP5,Gene Expression,0.000925075937024326,0.8450000691336492,0.9805011062819186,463,0.1729055578881487,406
ENSG00000178202,POGLUT3,Gene Expression,0.0009245940724361698,0.8443763158146997,0.9805011062819186,316,0.1167954896803381,279
ENSG00000121417,ZNF211,Gene Expression,0.0009231397272597676,0.8449019108777196,0.9805011062819186,253,0.09860789826873205,233
ENSG00000276597,TRBV11-3,Gene Expression,0.0009223015586791314,0.818788736238039,0.9805011062819186,8,0.004195842519804128,8
ENSG00000119899,SLC17A5,Gene Expression,0.0009187817577524874,0.8447400186561376,0.9805011062819186,156,0.06109706209738139,150
ENSG00000104442,ARMC1,Gene Expression,0.0009164750283176779,0.8457622160981595,0.9805011062819186,310,0.10780973885157537,278
ENSG00000074582,BCS1L,Gene Expression,0.0009152219926335658,0.8460246240477725,0.9805011062819186,585,0.23144106860647684,493
ENSG00000156374,PCGF6,Gene Expression,0.0009150727505509287,0.8443172647591322,0.9805011062819186,80,0.03068116479655589,79
ENSG00000196378,ZNF34,Gene Expression,0.0009146842563723987,0.8437475778635739,0.9805011062819186,121,0.05120742170193207,116
ENSG00000185668,POU3F1,Gene Expression,0.0009138418033012343,0.8261506240911707,0.9805011062819186,32,0.021391412484030016,32
ENSG00000029639,TFB1M,Gene Expression,0.0009135444209110236,0.8459547230431395,0.9805011062819186,195,0.0711182752814544,188
ENSG00000137992,DBT,Gene Expression,0.0009119372948290086,0.8461984439278372,0.9805011062819186,258,0.09375089423000971,240
ENSG00000183833,MAATS1,Gene Expression,0.0009094736776943809,0.8439222415682699,0.9805011062819186,42,0.015339659523254811,40
ENSG00000130254,SAFB2,Gene Expression,0.0009057576925124701,0.8472663807756975,0.9805011062819186,1709,0.7465788965065586,1141
ENSG00000026652,AGPAT4,Gene Expression,0.0009028157779055917,0.847377086896784,0.9805011062819186,314,0.11364827709076397,282
